source_file,source_url,source_sha256,retrieved_at,thermoml_version_major,thermoml_version_minor,doi,title,data_number,component_count,primary_compound_name,primary_compound_formula,primary_compound_inchi,primary_compound_inchi_key,components_json,property_number,property_name,property_value,property_unit,property_value_digits,property_uncertainty,property_uncertainty_kind,temperature_value,temperature_unit,frequency_value,frequency_unit,phase,method_name,is_dielectric,dielectric_kind,variables_json,constraints_json,source_row_index
je600515j.xml,https://trc.nist.gov/ThermoML/10.1021/je600515j.xml,901354ec9c34eada3ff170f489ed27f108f2b6f7fa42d9fd2533454306a96bd0,2026-09-22T03:17:29Z,2,0,10.1021/je600515j,"Dielectric Constants of Aqueous Diisopropanolamine, Diethanolamine, N-Methyldiethanolamine, Triethanolamine, and 2-Amino-2-methyl-1-propanol Solutions",8,2,N-(2-hydroxypropyl)-2-hydroxy-1-propanamine,C6H15NO2,"InChI=1S/C6H15NO2/c1-5(8)3-7-4-6(2)9/h5-9H,3-4H2,1-2H3",LVTYICIALWPMFW-UHFFFAOYSA-N,"[{""cas_registry_number"":"""",""common_name"":""N-(2-hydroxypropyl)-2-hydroxy-1-propanamine"",""composition"":[{""digits"":""1"",""name"":""Mole fraction"",""unit"":"""",""value"":""0.8""}],""formula"":""C6H15NO2"",""registry_number"":""2"",""sample_number"":""1"",""standard_inchi"":""InChI=1S/C6H15NO2/c1-5(8)3-7-4-6(2)9/h5-9H,3-4H2,1-2H3"",""standard_inchi_key"":""LVTYICIALWPMFW-UHFFFAOYSA-N""},{""cas_registry_number"":"""",""common_name"":""water"",""composition"":[],""formula"":""H2O"",""registry_number"":""7"",""sample_number"":""1"",""standard_inchi"":""InChI=1S/H2O/h1H2"",""standard_inchi_key"":""XLYOFNOQVPJJNP-UHFFFAOYSA-N""}]",1,Relative permittivity at zero frequency,15.66,,4,0.31,expanded_95,328.15,K,,,Liquid,dielectric analyzer,true,static_or_zero_frequency,"[{""component_name"":"""",""digits"":""5"",""kind"":""temperature"",""name"":""Temperature, K"",""number"":""1"",""phase"":""Liquid"",""raw_type"":""Temperature, K"",""registry_number"":"""",""type_tag"":""eTemperature"",""unit"":""K"",""value"":""328.15""},{""component_name"":""N-(2-hydroxypropyl)-2-hydroxy-1-propanamine"",""digits"":""1"",""kind"":""composition"",""name"":""Mole fraction"",""number"":""2"",""phase"":""Liquid"",""raw_type"":""Mole fraction"",""registry_number"":""2"",""type_tag"":""eComponentComposition"",""unit"":"""",""value"":""0.8""}]","[{""component_name"":"""",""digits"":""3"",""kind"":""other"",""name"":""Pressure"",""number"":""1"",""phase"":""Liquid"",""raw_type"":""Pressure, kPa"",""registry_number"":"""",""type_tag"":""ePressure"",""unit"":""kPa"",""value"":""101""}]",83
je600515j.xml,https://trc.nist.gov/ThermoML/10.1021/je600515j.xml,901354ec9c34eada3ff170f489ed27f108f2b6f7fa42d9fd2533454306a96bd0,2026-09-22T03:17:29Z,2,0,10.1021/je600515j,"Dielectric Constants of Aqueous Diisopropanolamine, Diethanolamine, N-Methyldiethanolamine, Triethanolamine, and 2-Amino-2-methyl-1-propanol Solutions",9,2,N-methyldiethanolamine,C5H13NO2,"InChI=1S/C5H13NO2/c1-6(2-4-7)3-5-8/h7-8H,2-5H2,1H3",CRVGTESFCCXCTH-UHFFFAOYSA-N,"[{""cas_registry_number"":"""",""common_name"":""N-methyldiethanolamine"",""composition"":[{""digits"":""1"",""name"":""Mole fraction"",""unit"":"""",""value"":""0.2""}],""formula"":""C5H13NO2"",""registry_number"":""3"",""sample_number"":""1"",""standard_inchi"":""InChI=1S/C5H13NO2/c1-6(2-4-7)3-5-8/h7-8H,2-5H2,1H3"",""standard_inchi_key"":""CRVGTESFCCXCTH-UHFFFAOYSA-N""},{""cas_registry_number"":"""",""common_name"":""water"",""composition"":[],""formula"":""H2O"",""registry_number"":""7"",""sample_number"":""1"",""standard_inchi"":""InChI=1S/H2O/h1H2"",""standard_inchi_key"":""XLYOFNOQVPJJNP-UHFFFAOYSA-N""}]",1,Relative permittivity at zero frequency,48.77,,4,0.98,expanded_95,303.15,K,,,Liquid,dielectric analyzer,true,static_or_zero_frequency,"[{""component_name"":"""",""digits"":""5"",""kind"":""temperature"",""name"":""Temperature, K"",""number"":""1"",""phase"":""Liquid"",""raw_type"":""Temperature, K"",""registry_number"":"""",""type_tag"":""eTemperature"",""unit"":""K"",""value"":""303.15""},{""component_name"":""N-methyldiethanolamine"",""digits"":""1"",""kind"":""composition"",""name"":""Mole fraction"",""number"":""2"",""phase"":""Liquid"",""raw_type"":""Mole fraction"",""registry_number"":""3"",""type_tag"":""eComponentComposition"",""unit"":"""",""value"":""0.2""}]","[{""component_name"":"""",""digits"":""3"",""kind"":""other"",""name"":""Pressure"",""number"":""1"",""phase"":""Liquid"",""raw_type"":""Pressure, kPa"",""registry_number"":"""",""type_tag"":""ePressure"",""unit"":""kPa"",""value"":""101""}]",84
je600515j.xml,https://trc.nist.gov/ThermoML/10.1021/je600515j.xml,901354ec9c34eada3ff170f489ed27f108f2b6f7fa42d9fd2533454306a96bd0,2026-09-22T03:17:29Z,2,0,10.1021/je600515j,"Dielectric Constants of Aqueous Diisopropanolamine, Diethanolamine, N-Methyldiethanolamine, Triethanolamine, and 2-Amino-2-methyl-1-propanol Solutions",9,2,N-methyldiethanolamine,C5H13NO2,"InChI=1S/C5H13NO2/c1-6(2-4-7)3-5-8/h7-8H,2-5H2,1H3",CRVGTESFCCXCTH-UHFFFAOYSA-N,"[{""cas_registry_number"":"""",""common_name"":""N-methyldiethanolamine"",""composition"":[{""digits"":""1"",""name"":""Mole fraction"",""unit"":"""",""value"":""0.4""}],""formula"":""C5H13NO2"",""registry_number"":""3"",""sample_number"":""1"",""standard_inchi"":""InChI=1S/C5H13NO2/c1-6(2-4-7)3-5-8/h7-8H,2-5H2,1H3"",""standard_inchi_key"":""CRVGTESFCCXCTH-UHFFFAOYSA-N""},{""cas_registry_number"":"""",""common_name"":""water"",""composition"":[],""formula"":""H2O"",""registry_number"":""7"",""sample_number"":""1"",""standard_inchi"":""InChI=1S/H2O/h1H2"",""standard_inchi_key"":""XLYOFNOQVPJJNP-UHFFFAOYSA-N""}]",1,Relative permittivity at zero frequency,33.92,,4,0.68,expanded_95,303.15,K,,,Liquid,dielectric analyzer,true,static_or_zero_frequency,"[{""component_name"":"""",""digits"":""5"",""kind"":""temperature"",""name"":""Temperature, K"",""number"":""1"",""phase"":""Liquid"",""raw_type"":""Temperature, K"",""registry_number"":"""",""type_tag"":""eTemperature"",""unit"":""K"",""value"":""303.15""},{""component_name"":""N-methyldiethanolamine"",""digits"":""1"",""kind"":""composition"",""name"":""Mole fraction"",""number"":""2"",""phase"":""Liquid"",""raw_type"":""Mole fraction"",""registry_number"":""3"",""type_tag"":""eComponentComposition"",""unit"":"""",""value"":""0.4""}]","[{""component_name"":"""",""digits"":""3"",""kind"":""other"",""name"":""Pressure"",""number"":""1"",""phase"":""Liquid"",""raw_type"":""Pressure, kPa"",""registry_number"":"""",""type_tag"":""ePressure"",""unit"":""kPa"",""value"":""101""}]",85
je600515j.xml,https://trc.nist.gov/ThermoML/10.1021/je600515j.xml,901354ec9c34eada3ff170f489ed27f108f2b6f7fa42d9fd2533454306a96bd0,2026-09-22T03:17:29Z,2,0,10.1021/je600515j,"Dielectric Constants of Aqueous Diisopropanolamine, Diethanolamine, N-Methyldiethanolamine, Triethanolamine, and 2-Amino-2-methyl-1-propanol Solutions",9,2,N-methyldiethanolamine,C5H13NO2,"InChI=1S/C5H13NO2/c1-6(2-4-7)3-5-8/h7-8H,2-5H2,1H3",CRVGTESFCCXCTH-UHFFFAOYSA-N,"[{""cas_registry_number"":"""",""common_name"":""N-methyldiethanolamine"",""composition"":[{""digits"":""1"",""name"":""Mole fraction"",""unit"":"""",""value"":""0.6""}],""formula"":""C5H13NO2"",""registry_number"":""3"",""sample_number"":""1"",""standard_inchi"":""InChI=1S/C5H13NO2/c1-6(2-4-7)3-5-8/h7-8H,2-5H2,1H3"",""standard_inchi_key"":""CRVGTESFCCXCTH-UHFFFAOYSA-N""},{""cas_registry_number"":"""",""common_name"":""water"",""composition"":[],""formula"":""H2O"",""registry_number"":""7"",""sample_number"":""1"",""standard_inchi"":""InChI=1S/H2O/h1H2"",""standard_inchi_key"":""XLYOFNOQVPJJNP-UHFFFAOYSA-N""}]",1,Relative permittivity at zero frequency,26.68,,4,0.53,expanded_95,303.15,K,,,Liquid,dielectric analyzer,true,static_or_zero_frequency,"[{""component_name"":"""",""digits"":""5"",""kind"":""temperature"",""name"":""Temperature, K"",""number"":""1"",""phase"":""Liquid"",""raw_type"":""Temperature, K"",""registry_number"":"""",""type_tag"":""eTemperature"",""unit"":""K"",""value"":""303.15""},{""component_name"":""N-methyldiethanolamine"",""digits"":""1"",""kind"":""composition"",""name"":""Mole fraction"",""number"":""2"",""phase"":""Liquid"",""raw_type"":""Mole fraction"",""registry_number"":""3"",""type_tag"":""eComponentComposition"",""unit"":"""",""value"":""0.6""}]","[{""component_name"":"""",""digits"":""3"",""kind"":""other"",""name"":""Pressure"",""number"":""1"",""phase"":""Liquid"",""raw_type"":""Pressure, kPa"",""registry_number"":"""",""type_tag"":""ePressure"",""unit"":""kPa"",""value"":""101""}]",86
je600515j.xml,https://trc.nist.gov/ThermoML/10.1021/je600515j.xml,901354ec9c34eada3ff170f489ed27f108f2b6f7fa42d9fd2533454306a96bd0,2026-09-22T03:17:29Z,2,0,10.1021/je600515j,"Dielectric Constants of Aqueous Diisopropanolamine, Diethanolamine, N-Methyldiethanolamine, Triethanolamine, and 2-Amino-2-methyl-1-propanol Solutions",9,2,N-methyldiethanolamine,C5H13NO2,"InChI=1S/C5H13NO2/c1-6(2-4-7)3-5-8/h7-8H,2-5H2,1H3",CRVGTESFCCXCTH-UHFFFAOYSA-N,"[{""cas_registry_number"":"""",""common_name"":""N-methyldiethanolamine"",""composition"":[{""digits"":""1"",""name"":""Mole fraction"",""unit"":"""",""value"":""0.8""}],""formula"":""C5H13NO2"",""registry_number"":""3"",""sample_number"":""1"",""standard_inchi"":""InChI=1S/C5H13NO2/c1-6(2-4-7)3-5-8/h7-8H,2-5H2,1H3"",""standard_inchi_key"":""CRVGTESFCCXCTH-UHFFFAOYSA-N""},{""cas_registry_number"":"""",""common_name"":""water"",""composition"":[],""formula"":""H2O"",""registry_number"":""7"",""sample_number"":""1"",""standard_inchi"":""InChI=1S/H2O/h1H2"",""standard_inchi_key"":""XLYOFNOQVPJJNP-UHFFFAOYSA-N""}]",1,Relative permittivity at zero frequency,23.44,,4,0.47,expanded_95,303.15,K,,,Liquid,dielectric analyzer,true,static_or_zero_frequency,"[{""component_name"":"""",""digits"":""5"",""kind"":""temperature"",""name"":""Temperature, K"",""number"":""1"",""phase"":""Liquid"",""raw_type"":""Temperature, K"",""registry_number"":"""",""type_tag"":""eTemperature"",""unit"":""K"",""value"":""303.15""},{""component_name"":""N-methyldiethanolamine"",""digits"":""1"",""kind"":""composition"",""name"":""Mole fraction"",""number"":""2"",""phase"":""Liquid"",""raw_type"":""Mole fraction"",""registry_number"":""3"",""type_tag"":""eComponentComposition"",""unit"":"""",""value"":""0.8""}]","[{""component_name"":"""",""digits"":""3"",""kind"":""other"",""name"":""Pressure"",""number"":""1"",""phase"":""Liquid"",""raw_type"":""Pressure, kPa"",""registry_number"":"""",""type_tag"":""ePressure"",""unit"":""kPa"",""value"":""101""}]",87
je600515j.xml,https://trc.nist.gov/ThermoML/10.1021/je600515j.xml,901354ec9c34eada3ff170f489ed27f108f2b6f7fa42d9fd2533454306a96bd0,2026-09-22T03:17:29Z,2,0,10.1021/je600515j,"Dielectric Constants of Aqueous Diisopropanolamine, Diethanolamine, N-Methyldiethanolamine, Triethanolamine, and 2-Amino-2-methyl-1-propanol Solutions",9,2,N-methyldiethanolamine,C5H13NO2,"InChI=1S/C5H13NO2/c1-6(2-4-7)3-5-8/h7-8H,2-5H2,1H3",CRVGTESFCCXCTH-UHFFFAOYSA-N,"[{""cas_registry_number"":"""",""common_name"":""N-methyldiethanolamine"",""composition"":[{""digits"":""1"",""name"":""Mole fraction"",""unit"":"""",""value"":""0.2""}],""formula"":""C5H13NO2"",""registry_number"":""3"",""sample_number"":""1"",""standard_inchi"":""InChI=1S/C5H13NO2/c1-6(2-4-7)3-5-8/h7-8H,2-5H2,1H3"",""standard_inchi_key"":""CRVGTESFCCXCTH-UHFFFAOYSA-N""},{""cas_registry_number"":"""",""common_name"":""water"",""composition"":[],""formula"":""H2O"",""registry_number"":""7"",""sample_number"":""1"",""standard_inchi"":""InChI=1S/H2O/h1H2"",""standard_inchi_key"":""XLYOFNOQVPJJNP-UHFFFAOYSA-N""}]",1,Relative permittivity at zero frequency,47.54,,4,0.95,expanded_95,308.15,K,,,Liquid,dielectric analyzer,true,static_or_zero_frequency,"[{""component_name"":"""",""digits"":""5"",""kind"":""temperature"",""name"":""Temperature, K"",""number"":""1"",""phase"":""Liquid"",""raw_type"":""Temperature, K"",""registry_number"":"""",""type_tag"":""eTemperature"",""unit"":""K"",""value"":""308.15""},{""component_name"":""N-methyldiethanolamine"",""digits"":""1"",""kind"":""composition"",""name"":""Mole fraction"",""number"":""2"",""phase"":""Liquid"",""raw_type"":""Mole fraction"",""registry_number"":""3"",""type_tag"":""eComponentComposition"",""unit"":"""",""value"":""0.2""}]","[{""component_name"":"""",""digits"":""3"",""kind"":""other"",""name"":""Pressure"",""number"":""1"",""phase"":""Liquid"",""raw_type"":""Pressure, kPa"",""registry_number"":"""",""type_tag"":""ePressure"",""unit"":""kPa"",""value"":""101""}]",88
je600515j.xml,https://trc.nist.gov/ThermoML/10.1021/je600515j.xml,901354ec9c34eada3ff170f489ed27f108f2b6f7fa42d9fd2533454306a96bd0,2026-09-22T03:17:29Z,2,0,10.1021/je600515j,"Dielectric Constants of Aqueous Diisopropanolamine, Diethanolamine, N-Methyldiethanolamine, Triethanolamine, and 2-Amino-2-methyl-1-propanol Solutions",9,2,N-methyldiethanolamine,C5H13NO2,"InChI=1S/C5H13NO2/c1-6(2-4-7)3-5-8/h7-8H,2-5H2,1H3",CRVGTESFCCXCTH-UHFFFAOYSA-N,"[{""cas_registry_number"":"""",""common_name"":""N-methyldiethanolamine"",""composition"":[{""digits"":""1"",""name"":""Mole fraction"",""unit"":"""",""value"":""0.4""}],""formula"":""C5H13NO2"",""registry_number"":""3"",""sample_number"":""1"",""standard_inchi"":""InChI=1S/C5H13NO2/c1-6(2-4-7)3-5-8/h7-8H,2-5H2,1H3"",""standard_inchi_key"":""CRVGTESFCCXCTH-UHFFFAOYSA-N""},{""cas_registry_number"":"""",""common_name"":""water"",""composition"":[],""formula"":""H2O"",""registry_number"":""7"",""sample_number"":""1"",""standard_inchi"":""InChI=1S/H2O/h1H2"",""standard_inchi_key"":""XLYOFNOQVPJJNP-UHFFFAOYSA-N""}]",1,Relative permittivity at zero frequency,33.09,,4,0.66,expanded_95,308.15,K,,,Liquid,dielectric analyzer,true,static_or_zero_frequency,"[{""component_name"":"""",""digits"":""5"",""kind"":""temperature"",""name"":""Temperature, K"",""number"":""1"",""phase"":""Liquid"",""raw_type"":""Temperature, K"",""registry_number"":"""",""type_tag"":""eTemperature"",""unit"":""K"",""value"":""308.15""},{""component_name"":""N-methyldiethanolamine"",""digits"":""1"",""kind"":""composition"",""name"":""Mole fraction"",""number"":""2"",""phase"":""Liquid"",""raw_type"":""Mole fraction"",""registry_number"":""3"",""type_tag"":""eComponentComposition"",""unit"":"""",""value"":""0.4""}]","[{""component_name"":"""",""digits"":""3"",""kind"":""other"",""name"":""Pressure"",""number"":""1"",""phase"":""Liquid"",""raw_type"":""Pressure, kPa"",""registry_number"":"""",""type_tag"":""ePressure"",""unit"":""kPa"",""value"":""101""}]",89
je600515j.xml,https://trc.nist.gov/ThermoML/10.1021/je600515j.xml,901354ec9c34eada3ff170f489ed27f108f2b6f7fa42d9fd2533454306a96bd0,2026-09-22T03:17:29Z,2,0,10.1021/je600515j,"Dielectric Constants of Aqueous Diisopropanolamine, Diethanolamine, N-Methyldiethanolamine, Triethanolamine, and 2-Amino-2-methyl-1-propanol Solutions",9,2,N-methyldiethanolamine,C5H13NO2,"InChI=1S/C5H13NO2/c1-6(2-4-7)3-5-8/h7-8H,2-5H2,1H3",CRVGTESFCCXCTH-UHFFFAOYSA-N,"[{""cas_registry_number"":"""",""common_name"":""N-methyldiethanolamine"",""composition"":[{""digits"":""1"",""name"":""Mole fraction"",""unit"":"""",""value"":""0.6""}],""formula"":""C5H13NO2"",""registry_number"":""3"",""sample_number"":""1"",""standard_inchi"":""InChI=1S/C5H13NO2/c1-6(2-4-7)3-5-8/h7-8H,2-5H2,1H3"",""standard_inchi_key"":""CRVGTESFCCXCTH-UHFFFAOYSA-N""},{""cas_registry_number"":"""",""common_name"":""water"",""composition"":[],""formula"":""H2O"",""registry_number"":""7"",""sample_number"":""1"",""standard_inchi"":""InChI=1S/H2O/h1H2"",""standard_inchi_key"":""XLYOFNOQVPJJNP-UHFFFAOYSA-N""}]",1,Relative permittivity at zero frequency,26.03,,4,0.52,expanded_95,308.15,K,,,Liquid,dielectric analyzer,true,static_or_zero_frequency,"[{""component_name"":"""",""digits"":""5"",""kind"":""temperature"",""name"":""Temperature, K"",""number"":""1"",""phase"":""Liquid"",""raw_type"":""Temperature, K"",""registry_number"":"""",""type_tag"":""eTemperature"",""unit"":""K"",""value"":""308.15""},{""component_name"":""N-methyldiethanolamine"",""digits"":""1"",""kind"":""composition"",""name"":""Mole fraction"",""number"":""2"",""phase"":""Liquid"",""raw_type"":""Mole fraction"",""registry_number"":""3"",""type_tag"":""eComponentComposition"",""unit"":"""",""value"":""0.6""}]","[{""component_name"":"""",""digits"":""3"",""kind"":""other"",""name"":""Pressure"",""number"":""1"",""phase"":""Liquid"",""raw_type"":""Pressure, kPa"",""registry_number"":"""",""type_tag"":""ePressure"",""unit"":""kPa"",""value"":""101""}]",90
je600515j.xml,https://trc.nist.gov/ThermoML/10.1021/je600515j.xml,901354ec9c34eada3ff170f489ed27f108f2b6f7fa42d9fd2533454306a96bd0,2026-09-22T03:17:29Z,2,0,10.1021/je600515j,"Dielectric Constants of Aqueous Diisopropanolamine, Diethanolamine, N-Methyldiethanolamine, Triethanolamine, and 2-Amino-2-methyl-1-propanol Solutions",9,2,N-methyldiethanolamine,C5H13NO2,"InChI=1S/C5H13NO2/c1-6(2-4-7)3-5-8/h7-8H,2-5H2,1H3",CRVGTESFCCXCTH-UHFFFAOYSA-N,"[{""cas_registry_number"":"""",""common_name"":""N-methyldiethanolamine"",""composition"":[{""digits"":""1"",""name"":""Mole fraction"",""unit"":"""",""value"":""0.8""}],""formula"":""C5H13NO2"",""registry_number"":""3"",""sample_number"":""1"",""standard_inchi"":""InChI=1S/C5H13NO2/c1-6(2-4-7)3-5-8/h7-8H,2-5H2,1H3"",""standard_inchi_key"":""CRVGTESFCCXCTH-UHFFFAOYSA-N""},{""cas_registry_number"":"""",""common_name"":""water"",""composition"":[],""formula"":""H2O"",""registry_number"":""7"",""sample_number"":""1"",""standard_inchi"":""InChI=1S/H2O/h1H2"",""standard_inchi_key"":""XLYOFNOQVPJJNP-UHFFFAOYSA-N""}]",1,Relative permittivity at zero frequency,22.86,,4,0.46,expanded_95,308.15,K,,,Liquid,dielectric analyzer,true,static_or_zero_frequency,"[{""component_name"":"""",""digits"":""5"",""kind"":""temperature"",""name"":""Temperature, K"",""number"":""1"",""phase"":""Liquid"",""raw_type"":""Temperature, K"",""registry_number"":"""",""type_tag"":""eTemperature"",""unit"":""K"",""value"":""308.15""},{""component_name"":""N-methyldiethanolamine"",""digits"":""1"",""kind"":""composition"",""name"":""Mole fraction"",""number"":""2"",""phase"":""Liquid"",""raw_type"":""Mole fraction"",""registry_number"":""3"",""type_tag"":""eComponentComposition"",""unit"":"""",""value"":""0.8""}]","[{""component_name"":"""",""digits"":""3"",""kind"":""other"",""name"":""Pressure"",""number"":""1"",""phase"":""Liquid"",""raw_type"":""Pressure, kPa"",""registry_number"":"""",""type_tag"":""ePressure"",""unit"":""kPa"",""value"":""101""}]",91
je600515j.xml,https://trc.nist.gov/ThermoML/10.1021/je600515j.xml,901354ec9c34eada3ff170f489ed27f108f2b6f7fa42d9fd2533454306a96bd0,2026-09-22T03:17:29Z,2,0,10.1021/je600515j,"Dielectric Constants of Aqueous Diisopropanolamine, Diethanolamine, N-Methyldiethanolamine, Triethanolamine, and 2-Amino-2-methyl-1-propanol Solutions",9,2,N-methyldiethanolamine,C5H13NO2,"InChI=1S/C5H13NO2/c1-6(2-4-7)3-5-8/h7-8H,2-5H2,1H3",CRVGTESFCCXCTH-UHFFFAOYSA-N,"[{""cas_registry_number"":"""",""common_name"":""N-methyldiethanolamine"",""composition"":[{""digits"":""1"",""name"":""Mole fraction"",""unit"":"""",""value"":""0.2""}],""formula"":""C5H13NO2"",""registry_number"":""3"",""sample_number"":""1"",""standard_inchi"":""InChI=1S/C5H13NO2/c1-6(2-4-7)3-5-8/h7-8H,2-5H2,1H3"",""standard_inchi_key"":""CRVGTESFCCXCTH-UHFFFAOYSA-N""},{""cas_registry_number"":"""",""common_name"":""water"",""composition"":[],""formula"":""H2O"",""registry_number"":""7"",""sample_number"":""1"",""standard_inchi"":""InChI=1S/H2O/h1H2"",""standard_inchi_key"":""XLYOFNOQVPJJNP-UHFFFAOYSA-N""}]",1,Relative permittivity at zero frequency,46.36,,4,0.93,expanded_95,313.15,K,,,Liquid,dielectric analyzer,true,static_or_zero_frequency,"[{""component_name"":"""",""digits"":""5"",""kind"":""temperature"",""name"":""Temperature, K"",""number"":""1"",""phase"":""Liquid"",""raw_type"":""Temperature, K"",""registry_number"":"""",""type_tag"":""eTemperature"",""unit"":""K"",""value"":""313.15""},{""component_name"":""N-methyldiethanolamine"",""digits"":""1"",""kind"":""composition"",""name"":""Mole fraction"",""number"":""2"",""phase"":""Liquid"",""raw_type"":""Mole fraction"",""registry_number"":""3"",""type_tag"":""eComponentComposition"",""unit"":"""",""value"":""0.2""}]","[{""component_name"":"""",""digits"":""3"",""kind"":""other"",""name"":""Pressure"",""number"":""1"",""phase"":""Liquid"",""raw_type"":""Pressure, kPa"",""registry_number"":"""",""type_tag"":""ePressure"",""unit"":""kPa"",""value"":""101""}]",92
je600515j.xml,https://trc.nist.gov/ThermoML/10.1021/je600515j.xml,901354ec9c34eada3ff170f489ed27f108f2b6f7fa42d9fd2533454306a96bd0,2026-09-22T03:17:29Z,2,0,10.1021/je600515j,"Dielectric Constants of Aqueous Diisopropanolamine, Diethanolamine, N-Methyldiethanolamine, Triethanolamine, and 2-Amino-2-methyl-1-propanol Solutions",9,2,N-methyldiethanolamine,C5H13NO2,"InChI=1S/C5H13NO2/c1-6(2-4-7)3-5-8/h7-8H,2-5H2,1H3",CRVGTESFCCXCTH-UHFFFAOYSA-N,"[{""cas_registry_number"":"""",""common_name"":""N-methyldiethanolamine"",""composition"":[{""digits"":""1"",""name"":""Mole fraction"",""unit"":"""",""value"":""0.4""}],""formula"":""C5H13NO2"",""registry_number"":""3"",""sample_number"":""1"",""standard_inchi"":""InChI=1S/C5H13NO2/c1-6(2-4-7)3-5-8/h7-8H,2-5H2,1H3"",""standard_inchi_key"":""CRVGTESFCCXCTH-UHFFFAOYSA-N""},{""cas_registry_number"":"""",""common_name"":""water"",""composition"":[],""formula"":""H2O"",""registry_number"":""7"",""sample_number"":""1"",""standard_inchi"":""InChI=1S/H2O/h1H2"",""standard_inchi_key"":""XLYOFNOQVPJJNP-UHFFFAOYSA-N""}]",1,Relative permittivity at zero frequency,32.16,,4,0.64,expanded_95,313.15,K,,,Liquid,dielectric analyzer,true,static_or_zero_frequency,"[{""component_name"":"""",""digits"":""5"",""kind"":""temperature"",""name"":""Temperature, K"",""number"":""1"",""phase"":""Liquid"",""raw_type"":""Temperature, K"",""registry_number"":"""",""type_tag"":""eTemperature"",""unit"":""K"",""value"":""313.15""},{""component_name"":""N-methyldiethanolamine"",""digits"":""1"",""kind"":""composition"",""name"":""Mole fraction"",""number"":""2"",""phase"":""Liquid"",""raw_type"":""Mole fraction"",""registry_number"":""3"",""type_tag"":""eComponentComposition"",""unit"":"""",""value"":""0.4""}]","[{""component_name"":"""",""digits"":""3"",""kind"":""other"",""name"":""Pressure"",""number"":""1"",""phase"":""Liquid"",""raw_type"":""Pressure, kPa"",""registry_number"":"""",""type_tag"":""ePressure"",""unit"":""kPa"",""value"":""101""}]",93
je600515j.xml,https://trc.nist.gov/ThermoML/10.1021/je600515j.xml,901354ec9c34eada3ff170f489ed27f108f2b6f7fa42d9fd2533454306a96bd0,2026-09-22T03:17:29Z,2,0,10.1021/je600515j,"Dielectric Constants of Aqueous Diisopropanolamine, Diethanolamine, N-Methyldiethanolamine, Triethanolamine, and 2-Amino-2-methyl-1-propanol Solutions",9,2,N-methyldiethanolamine,C5H13NO2,"InChI=1S/C5H13NO2/c1-6(2-4-7)3-5-8/h7-8H,2-5H2,1H3",CRVGTESFCCXCTH-UHFFFAOYSA-N,"[{""cas_registry_number"":"""",""common_name"":""N-methyldiethanolamine"",""composition"":[{""digits"":""1"",""name"":""Mole fraction"",""unit"":"""",""value"":""0.6""}],""formula"":""C5H13NO2"",""registry_number"":""3"",""sample_number"":""1"",""standard_inchi"":""InChI=1S/C5H13NO2/c1-6(2-4-7)3-5-8/h7-8H,2-5H2,1H3"",""standard_inchi_key"":""CRVGTESFCCXCTH-UHFFFAOYSA-N""},{""cas_registry_number"":"""",""common_name"":""water"",""composition"":[],""formula"":""H2O"",""registry_number"":""7"",""sample_number"":""1"",""standard_inchi"":""InChI=1S/H2O/h1H2"",""standard_inchi_key"":""XLYOFNOQVPJJNP-UHFFFAOYSA-N""}]",1,Relative permittivity at zero frequency,25.4,,4,0.51,expanded_95,313.15,K,,,Liquid,dielectric analyzer,true,static_or_zero_frequency,"[{""component_name"":"""",""digits"":""5"",""kind"":""temperature"",""name"":""Temperature, K"",""number"":""1"",""phase"":""Liquid"",""raw_type"":""Temperature, K"",""registry_number"":"""",""type_tag"":""eTemperature"",""unit"":""K"",""value"":""313.15""},{""component_name"":""N-methyldiethanolamine"",""digits"":""1"",""kind"":""composition"",""name"":""Mole fraction"",""number"":""2"",""phase"":""Liquid"",""raw_type"":""Mole fraction"",""registry_number"":""3"",""type_tag"":""eComponentComposition"",""unit"":"""",""value"":""0.6""}]","[{""component_name"":"""",""digits"":""3"",""kind"":""other"",""name"":""Pressure"",""number"":""1"",""phase"":""Liquid"",""raw_type"":""Pressure, kPa"",""registry_number"":"""",""type_tag"":""ePressure"",""unit"":""kPa"",""value"":""101""}]",94
