partition_seed,inchikey,smiles,scaffold,fold
43,FVSKHRXBFJPNKK-UHFFFAOYSA-N,CCC#N,acyclic_cluster:59,0
43,WVDDGKGOMKODPV-UHFFFAOYSA-N,OCc1ccccc1,ring:c1ccccc1,0
43,QWVGKYWNOKOFNN-UHFFFAOYSA-N,Cc1ccccc1O,ring:c1ccccc1,0
43,RLSSMJSEOOYNOY-UHFFFAOYSA-N,Cc1cccc(O)c1,ring:c1ccccc1,0
43,RDOXTESZEPMUJZ-UHFFFAOYSA-N,COc1ccccc1,ring:c1ccccc1,0
43,MVPPADPHJFYWMZ-UHFFFAOYSA-N,Clc1ccccc1,ring:c1ccccc1,0
43,MHNNAWXXUZQSNM-UHFFFAOYSA-N,C=C(C)CC,acyclic_cluster:64,0
43,UHOVQNZJYSORNB-UHFFFAOYSA-N,c1ccccc1,ring:c1ccccc1,0
43,ZQDPJFUHLCOCRG-WAYWQWQTSA-N,CC/C=C\CC,acyclic_cluster:19,0
43,ZQDPJFUHLCOCRG-AATRIKPKSA-N,CC/C=C/CC,acyclic_cluster:19,0
43,GETTZEONDQJALK-UHFFFAOYSA-N,FC(F)(F)c1ccccc1,ring:c1ccccc1,0
43,QBELEDRHMPMKHP-UHFFFAOYSA-N,Clc1ccccc1Br,ring:c1ccccc1,0
43,JRGGUPZKKTVKOV-UHFFFAOYSA-N,Clc1cccc(Br)c1,ring:c1ccccc1,0
43,WQONPSCCEXUXTQ-UHFFFAOYSA-N,Brc1ccccc1Br,ring:c1ccccc1,0
43,JSRLURSZEMLAFO-UHFFFAOYSA-N,Brc1cccc(Br)c1,ring:c1ccccc1,0
43,RFFLAFLAYFXFSW-UHFFFAOYSA-N,Clc1ccccc1Cl,ring:c1ccccc1,0
43,ZPQOPVIELGIULI-UHFFFAOYSA-N,Clc1cccc(Cl)c1,ring:c1ccccc1,0
43,SFPQFQUXAJOWNF-UHFFFAOYSA-N,Ic1cccc(I)c1,ring:c1ccccc1,0
43,GETQZCLCWQTVFV-UHFFFAOYSA-N,CN(C)C,acyclic_cluster:68,0
43,JUJWROOIHBZHMG-UHFFFAOYSA-N,c1ccncc1,ring:c1ccncc1,0
43,QARVLSVVCXYDNA-UHFFFAOYSA-N,Brc1ccccc1,ring:c1ccccc1,0
43,PYLWMHQQBFSUBP-UHFFFAOYSA-N,Fc1ccccc1,ring:c1ccccc1,0
43,SNHMUERNLJLMHN-UHFFFAOYSA-N,Ic1ccccc1,ring:c1ccccc1,0
43,PAYRUJLWNCNPSJ-UHFFFAOYSA-N,Nc1ccccc1,ring:c1ccccc1,0
43,ZMANZCXQSJIPKH-UHFFFAOYSA-N,CCN(CC)CC,acyclic_cluster:72,0
43,IBSQPLPBRSHTTG-UHFFFAOYSA-N,Cc1ccccc1Cl,ring:c1ccccc1,0
43,OSOUNOBYRMOXQQ-UHFFFAOYSA-N,Cc1cccc(Cl)c1,ring:c1ccccc1,0
43,NPDACUSDTOMAMK-UHFFFAOYSA-N,Cc1ccc(Cl)cc1,ring:c1ccccc1,0
43,MMZYCBHLNZVROM-UHFFFAOYSA-N,Cc1ccccc1F,ring:c1ccccc1,0
43,BTQZKHUEUDPRST-UHFFFAOYSA-N,Cc1cccc(F)c1,ring:c1ccccc1,0
43,WRWPPGUCZBJXKX-UHFFFAOYSA-N,Cc1ccc(F)cc1,ring:c1ccccc1,0
43,QQONPFPTGQHPMA-UHFFFAOYSA-N,C=CC,acyclic_cluster:73,0
43,RRHGJUQNOFWUDK-UHFFFAOYSA-N,C=CC(=C)C,acyclic_cluster:74,0
43,SDJHPPZKZZWAKF-UHFFFAOYSA-N,C=C(C)C(=C)C,acyclic_cluster:78,0
43,GOYDNIKZWGIXJT-UHFFFAOYSA-N,Fc1ccccc1F,ring:c1ccccc1,0
43,DLRJIFUOBPOJNS-UHFFFAOYSA-N,CCOc1ccccc1,ring:c1ccccc1,0
43,KNKRKFALVUDBJE-UHFFFAOYSA-N,CC(Cl)CCl,acyclic_cluster:82,0
43,AMQJEAYHLZJPGS-UHFFFAOYSA-N,CCCCCO,acyclic_cluster:0,1
43,BBMCTIGTTCKYKF-UHFFFAOYSA-N,CCCCCCCO,acyclic_cluster:0,1
43,BDERNNFJNOPAEC-UHFFFAOYSA-N,CCCO,acyclic_cluster:11,1
43,BKIMMITUMNQMOS-UHFFFAOYSA-N,CCCCCCCCC,acyclic_cluster:0,1
43,CRVGTESFCCXCTH-UHFFFAOYSA-N,CN(CCO)CCO,acyclic_cluster:14,1
43,IMNFDUFMRHMDMM-UHFFFAOYSA-N,CCCCCCC,acyclic_cluster:0,1
43,KBPLFHHGFOOTCA-UHFFFAOYSA-N,CCCCCCCCO,acyclic_cluster:0,1
43,LFQSCWFLJHTTHZ-UHFFFAOYSA-N,CCO,acyclic_cluster:11,1
43,LRHPLDYGYMQRHN-UHFFFAOYSA-N,CCCCO,acyclic_cluster:6,1
43,LYCAIKOWRPUZTN-UHFFFAOYSA-N,OCCO,acyclic_cluster:6,1
43,MCTWTZJPVLRJOU-UHFFFAOYSA-N,Cn1ccnc1,ring:c1c[nH]cn1,1
43,MWKFXSUHUHTGQN-UHFFFAOYSA-N,CCCCCCCCCCO,acyclic_cluster:0,1
43,OKKJLVBELUTLKV-UHFFFAOYSA-N,CO,acyclic_cluster:37,1
43,OOKUTCYPKPJYFV-UHFFFAOYSA-N,Br.Cn1ccnc1,ring:c1c[nH]cn1,1
43,STCBHSHARMAIOM-UHFFFAOYSA-N,Cl.Cn1ccnc1,ring:c1c[nH]cn1,1
43,TVMXDCGIABBOFY-UHFFFAOYSA-N,CCCCCCCC,acyclic_cluster:0,1
43,UEEJHVSXFDXPFK-UHFFFAOYSA-N,CN(C)CCO,acyclic_cluster:14,1
43,VFTFKUDGYRBSAL-UHFFFAOYSA-N,C1COCCOCCOCCOCCO1,ring:C1COCCOCCOCCOCCO1,1
43,ZSIAUFGUXNUGDI-UHFFFAOYSA-N,CCCCCCO,acyclic_cluster:0,1
43,SWXVUIWOUIDPGS-UHFFFAOYSA-N,CC(=O)CC(C)(C)O,acyclic_cluster:47,1
43,CSCPPACGZOOCGX-UHFFFAOYSA-N,CC(C)=O,acyclic_cluster:48,1
43,NVJBFARDFTXOTO-UHFFFAOYSA-N,CCOS(=O)OCC,acyclic_cluster:52,1
43,WFCLYEAZTHWNEH-UHFFFAOYSA-N,CCSC#N,acyclic_cluster:53,1
43,YPFDHNVEDLHUCE-UHFFFAOYSA-N,OCCCO,acyclic_cluster:6,1
43,YNAVUWVOSKDBBP-UHFFFAOYSA-N,C1COCCN1,ring:C1COCCN1,1
43,WERYXYBDKMZEQL-UHFFFAOYSA-N,OCCCCO,acyclic_cluster:6,1
43,WEVYAHXRMPXWCK-UHFFFAOYSA-N,CC#N,acyclic_cluster:57,1
43,LCZUOKDVTBMCMX-UHFFFAOYSA-N,Cc1cnc(C)cn1,ring:c1cnccn1,1
43,YWAKXRMUMFPDSH-UHFFFAOYSA-N,C=CCCC,acyclic_cluster:23,1
43,OFBQJSOFQDEBGM-UHFFFAOYSA-N,CCCCC,acyclic_cluster:0,1
43,HGCIXCUEYOPUTN-UHFFFAOYSA-N,C1=CCCCC1,ring:C1=CCCCC1,1
43,VLKZOEOYAKHREP-UHFFFAOYSA-N,CCCCCC,acyclic_cluster:0,1
43,KFUSEUYYWQURPO-UPHRSURJSA-N,Cl/C=C\Cl,acyclic_cluster:21,1
43,KFUSEUYYWQURPO-OWOJBTEDSA-N,Cl/C=C/Cl,acyclic_cluster:21,1
43,PIICEJLVQHRZGT-UHFFFAOYSA-N,NCCN,acyclic_cluster:66,1
43,YLQBMQCUIZJEEH-UHFFFAOYSA-N,c1ccoc1,ring:c1ccoc1,1
43,OEPRBXUJOQLYID-UHFFFAOYSA-N,CCCCCF,acyclic_cluster:0,1
43,ZRKMQKLGEQPLNS-UHFFFAOYSA-N,CCCCCS,acyclic_cluster:0,1
43,RCJMVGJKROQDCB-UHFFFAOYSA-N,C=C(C)C=CC,acyclic_cluster:75,1
43,YSIMAPNUZAVQER-UHFFFAOYSA-N,CCCCCCCC#N,acyclic_cluster:0,1
43,HBZDPWBWBJMYRY-UHFFFAOYSA-N,CCCCCCCCCC#N,acyclic_cluster:0,1
43,SZKKNEOUHLFYNA-UHFFFAOYSA-N,CCCCCCCCCCC#N,acyclic_cluster:0,1
43,ZGEGCLOFRBLKSE-UHFFFAOYSA-N,C=CCCCCC,acyclic_cluster:23,1
43,WNXJIVFYUVYPPR-UHFFFAOYSA-N,C1COCO1,ring:C1COCO1,1
43,ZNSMNVMLTJELDZ-UHFFFAOYSA-N,ClCCOCCCl,acyclic_cluster:81,1
43,RUOJZAUFBMNUDX-UHFFFAOYSA-N,CC1COC(=O)O1,ring:O=C1OCCO1,1
43,KMTRUDSVKNLOMY-UHFFFAOYSA-N,O=C1OCCO1,ring:O=C1OCCO1,1
43,BAPJBEWLBFYGME-UHFFFAOYSA-N,C=CC(=O)OC,acyclic_cluster:8,2
43,CQEYYJKEWSMYFG-UHFFFAOYSA-N,C=CC(=O)OCCCC,acyclic_cluster:8,2
43,DURPTKYDGMDSBL-UHFFFAOYSA-N,CCCCOCCCC,acyclic_cluster:29,2
43,FRZPYEHDSAQGAS-UHFFFAOYSA-M,CCCCn1cc[n+](C)c1.O=S(=O)([O-])C(F)(F)F,ring:c1c[nH+]c[nH]1,2
43,FXHOOIRPVKKKFG-UHFFFAOYSA-N,CC(=O)N(C)C,acyclic_cluster:30,2
43,GRYUVYIMDGRRLN-UHFFFAOYSA-N,CCCCn1c(C)c(C)[n+](C)c1C.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,ring:c1c[nH+]c[nH]1,2
43,HQWOEDCLDNFWEV-UHFFFAOYSA-M,CCOP(=O)([O-])OCC.CCn1cc[n+](C)c1,ring:c1c[nH+]c[nH]1,2
43,HZKDSQCZNUUQIF-UHFFFAOYSA-M,CCn1cc[n+](C)c1.O=S(=O)([O-])O,ring:c1c[nH+]c[nH]1,2
43,JHIVVAPYMSGYDF-UHFFFAOYSA-N,O=C1CCCCC1,ring:O=C1CCCCC1,2
43,JIGUQPWFLRLWPJ-UHFFFAOYSA-N,C=CC(=O)OCC,acyclic_cluster:8,2
43,JYPJLAPMBJKRDG-UHFFFAOYSA-M,CCCCS(=O)(=O)[O-].CCn1cc[n+](C)c1,ring:c1c[nH+]c[nH]1,2
43,KFZMGEQAYNKOFK-UHFFFAOYSA-N,CC(C)O,acyclic_cluster:33,2
43,KLTUZFZUYLXTFF-UHFFFAOYSA-N,C[n+]1ccn(CCO)c1.F[B-](F)(F)F,ring:c1c[nH+]c[nH]1,2
43,LSBXQLQATZTAPE-UHFFFAOYSA-N,CCCCn1cc[n+](C)c1.F[B-](F)(F)F,ring:c1c[nH+]c[nH]1,2
43,LZJIBRSVPKKOSI-UHFFFAOYSA-O,O=[N+]([O-])[O-].[NH3+]CCO,acyclic_cluster:35,2
43,OHLUUHNLEMFGTQ-UHFFFAOYSA-N,CN=C(C)O,acyclic_cluster:36,2
43,QRCRANRUHQKZME-UHFFFAOYSA-N,CCCCn1c(C)c(C)[n+](C)c1C.F[B-](F)(F)F,ring:c1c[nH+]c[nH]1,2
43,RYHBNJHYFVUHQT-UHFFFAOYSA-N,C1COCCO1,ring:C1COCCO1,2
43,SIXHYMZEOJSYQH-UHFFFAOYSA-M,CCCCn1cc[n+](C)c1.N#C[S-],ring:c1c[nH+]c[nH]1,2
43,UCCKRVYTJPMHRO-UHFFFAOYSA-N,CCCCn1cc[n+](C)c1C.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,ring:c1c[nH+]c[nH]1,2
43,VCAIYEJBOWHUGP-UHFFFAOYSA-N,CCCCn1cc[n+](C)c1C.F[B-](F)(F)F,ring:c1c[nH+]c[nH]1,2
43,VRFOKYHDLYBVAL-UHFFFAOYSA-M,CCOS(=O)(=O)[O-].CCn1cc[n+](C)c1,ring:c1c[nH+]c[nH]1,2
43,XDJYSDBSJWNTQT-UHFFFAOYSA-N,CCn1cc[n+](C)c1C.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,ring:c1c[nH+]c[nH]1,2
43,YFMFNYKEUDLDTL-UHFFFAOYSA-N,FC(C(F)(F)F)C(F)(F)F,acyclic_cluster:40,2
43,ZBCBWPMODOFKDW-UHFFFAOYSA-N,OCCNCCO,acyclic_cluster:42,2
43,ZHNUHDYFZUAESO-UHFFFAOYSA-N,N=CO,acyclic_cluster:43,2
43,ZPTRYWVRCNOTAS-UHFFFAOYSA-M,CCn1cc[n+](C)c1.O=S(=O)([O-])C(F)(F)F,ring:c1c[nH+]c[nH]1,2
43,NTIZESTWPVYFNL-UHFFFAOYSA-N,CC(=O)CC(C)C,acyclic_cluster:17,2
43,FERIUCNNQQJTOY-UHFFFAOYSA-N,CCCC(=O)O,acyclic_cluster:16,2
43,NQPDZGIKBAWPEJ-UHFFFAOYSA-N,CCCCC(=O)O,acyclic_cluster:16,2
43,GWYFCOCPABKNJV-UHFFFAOYSA-N,CC(C)CC(=O)O,acyclic_cluster:17,2
43,NKKMVIVFRUYPLQ-NSCUHMNNSA-N,C/C=C/C#N,acyclic_cluster:60,2
43,XCIXKGXIYUWCLL-UHFFFAOYSA-N,OC1CCCC1,ring:C1CCCC1,2
43,MSXVEPNJUHWQHW-UHFFFAOYSA-N,CCC(C)(C)O,acyclic_cluster:61,2
43,LFSAPCRASZRSKS-UHFFFAOYSA-N,CC1CCCCC1=O,ring:O=C1CCCCC1,2
43,UJBOOUHRTQVGRU-UHFFFAOYSA-N,CC1CCCC(=O)C1,ring:O=C1CCCCC1,2
43,VGVHNLRUAMRIEW-UHFFFAOYSA-N,CC1CCC(=O)CC1,ring:O=C1CCCCC1,2
43,RGSFGYAAUTVSQA-UHFFFAOYSA-N,C1CCCC1,ring:C1CCCC1,2
43,GDOPTJXRTPNYNR-UHFFFAOYSA-N,CC1CCCC1,ring:C1CCCC1,2
43,NEZRFXZYPAIZAD-UHFFFAOYSA-N,CCC1CCC1,ring:C1CCC1,2
43,WQAQPCDUOCURKW-UHFFFAOYSA-N,CCCCS,acyclic_cluster:69,2
43,PMJHHCWVYXUKFD-SNAWJCMRSA-N,C=C/C=C/C,acyclic_cluster:22,2
43,APPOKADJQUIAHP-UHFFFAOYSA-N,CC=CC=CC,acyclic_cluster:22,2
43,BOGRNZQRTNVZCZ-AATRIKPKSA-N,C=C/C(C)=C/C,acyclic_cluster:76,2
43,WYURNTSHIVDZCO-UHFFFAOYSA-N,C1CCOC1,ring:C1CCOC1,2
43,JWUJQDFVADABEY-UHFFFAOYSA-N,CC1CCCO1,ring:C1CCOC1,2
43,SECXISVLQFMRJM-UHFFFAOYSA-N,CN1CCCC1=O,ring:O=C1CCCN1,2
43,ALYCOCULEAWWJO-UHFFFAOYSA-N,CCCCC[N+](CC)(CC)CC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,acyclic_cluster:26,3
43,BTANRVKWQNVYAZ-UHFFFAOYSA-N,CCC(C)O,acyclic_cluster:18,3
43,DKGAVHZHDRPRBM-UHFFFAOYSA-N,CC(C)(C)O,acyclic_cluster:28,3
43,DNIAPMSPPWPWGF-UHFFFAOYSA-N,CC(O)CO,acyclic_cluster:9,3
43,HPXRVTGHNJAIIH-UHFFFAOYSA-N,OC1CCCCC1,ring:C1CCCCC1,3
43,HXJUTPCZVOIRIF-UHFFFAOYSA-N,O=S1(=O)CCCC1,ring:O=S1(=O)CCCC1,3
43,IAZDPXIOMUYVGZ-UHFFFAOYSA-N,CS(C)=O,acyclic_cluster:32,3
43,IEJIGPNLZYLLBP-UHFFFAOYSA-N,COC(=O)OC,acyclic_cluster:15,3
43,IIRFCWANHMSDCG-UHFFFAOYSA-N,O=C1CCCCCCC1,ring:O=C1CCCCCCC1,3
43,LBHLGZNUPKUZJC-UHFFFAOYSA-N,CCCC[N+]1(C)CCCC1.N#C[N-]C#N,ring:C1CC[NH2+]C1,3
43,MTHSVFCYNBDYFN-UHFFFAOYSA-N,OCCOCCO,acyclic_cluster:5,3
43,OIFBSDVPJOWBCH-UHFFFAOYSA-N,CCOC(=O)OCC,acyclic_cluster:1,3
43,UAEPNZWRGJTJPN-UHFFFAOYSA-N,CC1CCCCC1,ring:C1CCCCC1,3
43,UODQEMVTULZGKO-UHFFFAOYSA-N,CCCCC[N+]1(C)CCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,ring:C1CC[NH2+]C1,3
43,UWHCKJMYHZGTIT-UHFFFAOYSA-N,OCCOCCOCCOCCO,acyclic_cluster:5,3
43,WZLFPVPRZGTCKP-UHFFFAOYSA-N,CC(F)(F)CC(F)(F)F,acyclic_cluster:38,3
43,XDTMQSROBMDMFD-UHFFFAOYSA-N,C1CCCCC1,ring:C1CCCCC1,3
43,XQQZRZQVBFHBHL-UHFFFAOYSA-N,C1COCCOCCOCCO1,ring:C1COCCOCCOCCO1,3
43,YEYKMVJDLWJFOA-UHFFFAOYSA-N,CCCOCCO,acyclic_cluster:5,3
43,ZIBGPFATKBEMQZ-UHFFFAOYSA-N,OCCOCCOCCO,acyclic_cluster:5,3
43,ZXEKIIBDNHEJCQ-UHFFFAOYSA-N,CC(C)CO,acyclic_cluster:9,3
43,HXDLWJWIAHWIKI-UHFFFAOYSA-N,CC(=O)OCCO,acyclic_cluster:1,3
43,IYXGSMUGOJNHAZ-UHFFFAOYSA-N,CCOC(=O)CC(=O)OCC,acyclic_cluster:1,3
43,SVONRAPFKPVNKG-UHFFFAOYSA-N,CCOCCOC(C)=O,acyclic_cluster:1,3
43,KXKVLQRXCPHEJC-UHFFFAOYSA-N,COC(C)=O,acyclic_cluster:15,3
43,XEKOWRVHYACXOJ-UHFFFAOYSA-N,CCOC(C)=O,acyclic_cluster:1,3
43,DIQMPQMYFZXDAX-UHFFFAOYSA-N,CCCCCOC=O,acyclic_cluster:45,3
43,DKPFZGUDAPQIHT-UHFFFAOYSA-N,CCCCOC(C)=O,acyclic_cluster:1,3
43,RTZKZFJDLAIYFH-UHFFFAOYSA-N,CCOCC,acyclic_cluster:49,3
43,XNLICIUVMPYHGG-UHFFFAOYSA-N,CCCC(C)=O,acyclic_cluster:10,3
43,FDPIMTJIUBPUKL-UHFFFAOYSA-N,CCC(=O)CC,acyclic_cluster:10,3
43,HEBKCHPVOIAQTA-NGQZWQHPSA-N,OC[C@@H](O)C(O)[C@@H](O)CO,acyclic_cluster:51,3
43,SVTBMSDMJJWYQN-UHFFFAOYSA-N,CC(O)CC(C)(C)O,acyclic_cluster:55,3
43,ZWEHNKRNPOVVGH-UHFFFAOYSA-N,CCC(C)=O,acyclic_cluster:10,3
43,PHTQWCKDNZKARW-UHFFFAOYSA-N,CC(C)CCO,acyclic_cluster:9,3
43,POLCUAVZOMRGSN-UHFFFAOYSA-N,CCCOCCC,acyclic_cluster:5,3
43,ZAFNJMIOTHYJRJ-UHFFFAOYSA-N,CC(C)OC(C)C,acyclic_cluster:62,3
43,NDVWOBYBJYUSMF-UHFFFAOYSA-N,CC1CCCCC1O,ring:C1CCCCC1,3
43,HTSABYAWKQAHBT-UHFFFAOYSA-N,CC1CCCC(O)C1,ring:C1CCCCC1,3
43,MQWCXKGKQLNYQG-UHFFFAOYSA-N,CC1CCC(O)CC1,ring:C1CCCCC1,3
43,QGJOPFRUJISHPQ-UHFFFAOYSA-N,S=C=S,acyclic_cluster:63,3
43,FOTXAJDDGPYIFU-UHFFFAOYSA-N,CCC1CC1,ring:C1CC1,3
43,QWTDNUCVQCZILF-UHFFFAOYSA-N,CCC(C)C,acyclic_cluster:18,3
43,ROSDSFDQCJNGOL-UHFFFAOYSA-N,CNC,acyclic_cluster:67,3
43,JBTWLSYIZRCDFO-UHFFFAOYSA-N,CCOC(=O)OC,acyclic_cluster:1,3
43,CWIFAKBLLXGZIC-UHFFFAOYSA-N,FC(F)C(F)(F)OCC(F)(F)F,acyclic_cluster:24,3
43,HCBRSIIGBBDDCD-UHFFFAOYSA-N,FC(F)C(F)(F)OCC(F)(F)C(F)F,acyclic_cluster:24,3
43,BMRWNKZVCUKKSR-UHFFFAOYSA-N,CCC(O)CO,acyclic_cluster:12,4
43,BTGRAWJCKBQKAO-UHFFFAOYSA-N,N#CCCCCC#N,acyclic_cluster:2,4
43,BTNXBLUGMAMSSH-UHFFFAOYSA-N,N#CCCCCCCC#N,acyclic_cluster:2,4
43,CBTVGIZVANVGBH-UHFFFAOYSA-N,CC(C)(N)CO,acyclic_cluster:27,4
43,CGZZMOTZOONQIA-UHFFFAOYSA-N,O=C1CCCCCC1,ring:O=C1CCCCCC1,4
43,GSEJCLTVZPLZKY-UHFFFAOYSA-N,OCCN(CCO)CCO,acyclic_cluster:13,4
43,HZAXFHJVJLSVMW-UHFFFAOYSA-N,NCCO,acyclic_cluster:3,4
43,LLEVMYXEJUDBTA-UHFFFAOYSA-N,N#CCCCCCC#N,acyclic_cluster:2,4
43,LVTYICIALWPMFW-UHFFFAOYSA-N,CC(O)CNCC(C)O,acyclic_cluster:34,4
43,NEQXUPRFDXNNTA-UHFFFAOYSA-N,CC(O)C(=O)O.NCCO,acyclic_cluster:3,4
43,PEDCQBHIVMGVHV-UHFFFAOYSA-N,OCC(O)CO,acyclic_cluster:12,4
43,QTBSBXVTEAMEQO-UHFFFAOYSA-N,CC(=O)O,acyclic_cluster:3,4
43,RJQQOKKINHMXIM-UHFFFAOYSA-N,CC(O)C(=O)O.OCCN(CCO)CCO,acyclic_cluster:13,4
43,SBZXBUIDTXKZTM-UHFFFAOYSA-N,COCCOCCOC,acyclic_cluster:4,4
43,SHQSVMDWKBRBGB-UHFFFAOYSA-N,O=C1CCC1,ring:O=C1CCC1,4
43,UPCXAARSWVHVLY-UHFFFAOYSA-N,CC(=O)O.OCCN(CCO)CCO,acyclic_cluster:3,4
43,VVLAIYIMMFWRFW-UHFFFAOYSA-N,CC(=O)O.NCCO,acyclic_cluster:3,4
43,XLYOFNOQVPJJNP-UHFFFAOYSA-N,O,acyclic_cluster:39,4
43,XTHFKEDIFFGKHM-UHFFFAOYSA-N,COCCOC,acyclic_cluster:4,4
43,YEJRWHAVMIAJKC-UHFFFAOYSA-N,O=C1CCCO1,ring:O=C1CCCO1,4
43,YFNKIDBQEZZDLK-UHFFFAOYSA-N,COCCOCCOCCOC,acyclic_cluster:4,4
43,YIWUKEYIRIRTPP-UHFFFAOYSA-N,CCCCC(CC)CO,acyclic_cluster:41,4
43,ZTOMUSMDRMJOTH-UHFFFAOYSA-N,N#CCCCC#N,acyclic_cluster:2,4
43,ZUHZGEOKBKGPSW-UHFFFAOYSA-N,COCCOCCOCCOCCOC,acyclic_cluster:4,4
43,GJRQTCIYDGXPES-UHFFFAOYSA-N,CC(=O)OCC(C)C,acyclic_cluster:46,4
43,XNWFRZJHXBZDAG-UHFFFAOYSA-N,COCCO,acyclic_cluster:4,4
43,SQYNKIJPMDEDEG-UHFFFAOYSA-N,CC1OC(C)OC(C)O1,ring:C1OCOCO1,4
43,SPEUIVXLLWOEMJ-UHFFFAOYSA-N,COC(C)OC,acyclic_cluster:54,4
43,DHKHKXVYLBGOIT-UHFFFAOYSA-N,CCOC(C)OCC,acyclic_cluster:56,4
43,RWNKSTSCBHKHTB-UHFFFAOYSA-N,ClC(Cl)=C(Cl)C(Cl)=C(Cl)Cl,acyclic_cluster:20,4
43,CYTYCFOTNPOANT-UHFFFAOYSA-N,ClC(Cl)=C(Cl)Cl,acyclic_cluster:20,4
43,UQEAIHBTYFGYIE-UHFFFAOYSA-N,C[Si](C)(C)O[Si](C)(C)C,acyclic_cluster:65,4
43,LJSQFQKUNVCTIA-UHFFFAOYSA-N,CCSCC,acyclic_cluster:70,4
43,HLLCNVLEVVFTJB-UHFFFAOYSA-N,CCC(C)(C)F,acyclic_cluster:71,4
43,KVNRLNFWIYMESJ-UHFFFAOYSA-N,CCCC#N,acyclic_cluster:2,4
43,RFFFKMOABOFIDF-UHFFFAOYSA-N,CCCCC#N,acyclic_cluster:2,4
43,AILKHAQXUAOOFU-UHFFFAOYSA-N,CCCCCC#N,acyclic_cluster:2,4
43,CJSBUWDGPXGFGA-UHFFFAOYSA-N,C=CC=C(C)C,acyclic_cluster:77,4
43,BWEKDYGHDCHWEN-UHFFFAOYSA-N,CCCC=C(C)C,acyclic_cluster:79,4
43,GAEKPEKOJKCEMS-UHFFFAOYSA-N,CC1CCC(=O)O1,ring:O=C1CCCO1,4
43,KGPPDNUWZNWPSI-UHFFFAOYSA-N,FC(F)(F)COCC(F)(F)F,acyclic_cluster:80,4
43,RJUFJBKOKNCXHH-UHFFFAOYSA-N,CCC(=O)OC,acyclic_cluster:25,4
43,UUIQMZJEGPQKFD-UHFFFAOYSA-N,CCCC(=O)OC,acyclic_cluster:25,4
43,WSLDOOZREJYCGB-UHFFFAOYSA-N,ClCCCl,acyclic_cluster:7,4
43,YHRUOJUYPBUZOS-UHFFFAOYSA-N,ClCCCCl,acyclic_cluster:7,4
43,KJDRSWPQXHESDQ-UHFFFAOYSA-N,ClCCCCCl,acyclic_cluster:7,4
43,YMWUJEATGCHHMB-UHFFFAOYSA-N,ClCCl,acyclic_cluster:7,4
44,AFBPFSWMIHJQDM-UHFFFAOYSA-N,CNc1ccccc1,ring:c1ccccc1,0
44,CBTVGIZVANVGBH-UHFFFAOYSA-N,CC(C)(N)CO,acyclic_cluster:27,0
44,GSEJCLTVZPLZKY-UHFFFAOYSA-N,OCCN(CCO)CCO,acyclic_cluster:13,0
44,RJQQOKKINHMXIM-UHFFFAOYSA-N,CC(O)C(=O)O.OCCN(CCO)CCO,acyclic_cluster:13,0
44,VFTFKUDGYRBSAL-UHFFFAOYSA-N,C1COCCOCCOCCOCCO1,ring:C1COCCOCCOCCOCCO1,0
44,YXFVVABEGXRONW-UHFFFAOYSA-N,Cc1ccccc1,ring:c1ccccc1,0
44,DIQMPQMYFZXDAX-UHFFFAOYSA-N,CCCCCOC=O,acyclic_cluster:45,0
44,JFDZBHWFFUWGJE-UHFFFAOYSA-N,N#Cc1ccccc1,ring:c1ccccc1,0
44,DTQVDTLACAAQTR-UHFFFAOYSA-N,O=C(O)C(F)(F)F,acyclic_cluster:50,0
44,SPEUIVXLLWOEMJ-UHFFFAOYSA-N,COC(C)OC,acyclic_cluster:54,0
44,ISPYQTSUDJAMAB-UHFFFAOYSA-N,Oc1ccccc1Cl,ring:c1ccccc1,0
44,QJPJQTDYNZXKQF-UHFFFAOYSA-N,COc1ccc(Br)cc1,ring:c1ccccc1,0
44,NKKMVIVFRUYPLQ-NSCUHMNNSA-N,C/C=C/C#N,acyclic_cluster:60,0
44,MSXVEPNJUHWQHW-UHFFFAOYSA-N,CCC(C)(C)O,acyclic_cluster:61,0
44,WVDDGKGOMKODPV-UHFFFAOYSA-N,OCc1ccccc1,ring:c1ccccc1,0
44,QWVGKYWNOKOFNN-UHFFFAOYSA-N,Cc1ccccc1O,ring:c1ccccc1,0
44,RLSSMJSEOOYNOY-UHFFFAOYSA-N,Cc1cccc(O)c1,ring:c1ccccc1,0
44,RDOXTESZEPMUJZ-UHFFFAOYSA-N,COc1ccccc1,ring:c1ccccc1,0
44,MVPPADPHJFYWMZ-UHFFFAOYSA-N,Clc1ccccc1,ring:c1ccccc1,0
44,MHNNAWXXUZQSNM-UHFFFAOYSA-N,C=C(C)CC,acyclic_cluster:64,0
44,FOTXAJDDGPYIFU-UHFFFAOYSA-N,CCC1CC1,ring:C1CC1,0
44,UHOVQNZJYSORNB-UHFFFAOYSA-N,c1ccccc1,ring:c1ccccc1,0
44,NEZRFXZYPAIZAD-UHFFFAOYSA-N,CCC1CCC1,ring:C1CCC1,0
