candidate_id,smiles,inchikey,family,nearest_solvfunc_name,nearest_solvfunc_category,max_tanimoto_solvfunc,max_tanimoto_v01,novelty,tier,predicted_dielectric,posterior_std,std_percentile,acquisition_score,cluster,hazard_flags,manual_review_warnings,mp_c,bp_c,literature_doi,availability_status,decision_status,source_commit,model_input_sha256
alr1:077314,O=S(OCC(F)F)OCC(F)F,UPPGZFNSFWPANR-UHFFFAOYSA-N,Ethers,"bis(2,2-difluoroethyl)ether",Ethers,0.42105263157894735,0.15789473684210525,0.8421052631578947,A,68.91465961470556,30.465709528047192,0.9804469273743017,0.8256395177888857,Ethers,,polyhalogenated_alkyl,,,,unknown,awaiting_manual_review,a5101e30c6975552d97e34f1e93461126715c862,6f31c5b22a6a85a14954d3103a9ce5498eb4cdb265e55cfc8679adb78e4e5396
alr1:057772,COC1(OC)CCOC1C,LHAGMLLDJBAUCY-UHFFFAOYSA-N,Ethers,"2-methoxy-1,3-dioxolane",Ethers,0.3076923076923077,0.14814814814814814,0.8518518518518519,B,26.816352862398354,28.88407108563883,0.9687267225325884,0.8252116525277605,Ethers,,,,,,unknown,awaiting_manual_review,a5101e30c6975552d97e34f1e93461126715c862,6f31c5b22a6a85a14954d3103a9ce5498eb4cdb265e55cfc8679adb78e4e5396
alr1:037372,C=C(C)C1OCOCO1,BRCJVWDTYGWTCI-UHFFFAOYSA-N,Ethers,"4-Methyl-1,3-dioxolane",Ethers,0.3333333333333333,0.15,0.85,B,23.129065595694666,29.112988597776123,0.9706936685288641,0.8250896182495344,Ethers,,,,,,unknown,awaiting_manual_review,a5101e30c6975552d97e34f1e93461126715c862,6f31c5b22a6a85a14954d3103a9ce5498eb4cdb265e55cfc8679adb78e4e5396
alr1:055825,O=C1CC2OC1C(F)C2F,VVHHPQVGOAWXKV-UHFFFAOYSA-N,Cyclic Carbonates,Difluoroethylene carbonate,Cyclic Carbonates,0.3076923076923077,0.16129032258064516,0.8387096774193549,B,15.72516011355867,31.190924814976565,0.9834729981378026,0.8248483210188022,Cyclic Carbonates,,polyhalogenated_alkyl,,,,unknown,awaiting_manual_review,a5101e30c6975552d97e34f1e93461126715c862,6f31c5b22a6a85a14954d3103a9ce5498eb4cdb265e55cfc8679adb78e4e5396
alr1:043568,CC1COC2C(C)C2O1,PIFUAJPEIYRJSM-UHFFFAOYSA-N,Ethers,"4-Methyl-1,3-dioxolane",Ethers,0.32,0.16,0.84,B,22.08527574070174,30.661315637036893,0.9813431098696462,0.8243282122905028,Ethers,,,,,,unknown,awaiting_manual_review,a5101e30c6975552d97e34f1e93461126715c862,6f31c5b22a6a85a14954d3103a9ce5498eb4cdb265e55cfc8679adb78e4e5396
alr1:039599,ClCCOSC(Cl)(Cl)Cl,AYCDNERKWRGJQB-UHFFFAOYSA-N,Ethers,"1,2-bis(2-chloroethoxy)ethane",Ethers,0.3333333333333333,0.17391304347826086,0.8260869565217391,B,21.681384447919314,36.126859510630176,0.9967295158286779,0.8233852522062991,Ethers,,polyhalogenated_alkyl,,,,unknown,awaiting_manual_review,a5101e30c6975552d97e34f1e93461126715c862,6f31c5b22a6a85a14954d3103a9ce5498eb4cdb265e55cfc8679adb78e4e5396
alr1:027041,CC(OC=O)C(Cl)(Cl)Cl,OWZMYDSABUICLU-UHFFFAOYSA-N,Formates,i-Propyl formate,Formates,0.47619047619047616,0.17391304347826086,0.8260869565217391,A,23.43447577209949,35.892654097887956,0.9963803538175047,0.823096814023156,Formates,,polyhalogenated_alkyl,,,,unknown,awaiting_manual_review,a5101e30c6975552d97e34f1e93461126715c862,6f31c5b22a6a85a14954d3103a9ce5498eb4cdb265e55cfc8679adb78e4e5396
alr1:055369,CC1OCC2OC(=O)OC12,YDGAIHVDQBOFEK-UHFFFAOYSA-N,Cyclic Carbonates,propylene carbonate,Cyclic Carbonates,0.36666666666666664,0.15151515151515152,0.8484848484848485,B,19.574585919452044,28.98985318529542,0.9696112662942272,0.8227004683708595,Cyclic Carbonates,,,,,,unknown,awaiting_manual_review,a5101e30c6975552d97e34f1e93461126715c862,6f31c5b22a6a85a14954d3103a9ce5498eb4cdb265e55cfc8679adb78e4e5396
alr1:073349,O=C1OC(F)C(F)=C(F)C1F,NFEIXOWKDGVPOS-UHFFFAOYSA-N,Cyclic Carbonates,Difluoroethylene carbonate,Cyclic Carbonates,0.3333333333333333,0.13333333333333333,0.8666666666666667,B,27.78386763896302,27.378195402983135,0.949231843575419,0.8226675977653631,Cyclic Carbonates,,polyhalogenated_alkyl,,,,unknown,awaiting_manual_review,a5101e30c6975552d97e34f1e93461126715c862,6f31c5b22a6a85a14954d3103a9ce5498eb4cdb265e55cfc8679adb78e4e5396
alr1:058090,PC1CC1CC1CCCO1,SKZWPSBPRJUEHK-UHFFFAOYSA-N,Ethers,2-Methyl tetrahydrofurane,Ethers,0.3103448275862069,0.13333333333333333,0.8666666666666667,B,46.92302442118406,27.36039365301159,0.9488477653631285,0.8223347299813781,Ethers,,,,,,unknown,awaiting_manual_review,a5101e30c6975552d97e34f1e93461126715c862,6f31c5b22a6a85a14954d3103a9ce5498eb4cdb265e55cfc8679adb78e4e5396
alr1:004251,COC1CN(C)C1,NVBHAFAVARZYFO-UHFFFAOYSA-N,Ethers,Cyclopentyl methyl ether,Ethers,0.4,0.15,0.85,A,24.195597544673493,28.737509317585552,0.9674115456238361,0.8222998137802607,Ethers,,,,,,unknown,awaiting_manual_review,a5101e30c6975552d97e34f1e93461126715c862,6f31c5b22a6a85a14954d3103a9ce5498eb4cdb265e55cfc8679adb78e4e5396
alr1:057709,FC(OCCCl)C(Cl)(Cl)Cl,VIYKDVMNHIFUHN-UHFFFAOYSA-N,Ethers,"1,2-bis(2-chloroethoxy)ethane",Ethers,0.3181818181818182,0.17391304347826086,0.8260869565217391,B,25.48405773772037,35.45772981319546,0.995391061452514,0.8222795725042507,Ethers,,polyhalogenated_alkyl,,,,unknown,awaiting_manual_review,a5101e30c6975552d97e34f1e93461126715c862,6f31c5b22a6a85a14954d3103a9ce5498eb4cdb265e55cfc8679adb78e4e5396
alr1:055358,COC(C)CCC(Cl)(Cl)Cl,XQJJOEAQTDGGQG-UHFFFAOYSA-N,Ethers,"1,2-dimethoxypropane",Ethers,0.375,0.17391304347826086,0.8260869565217391,B,18.53103258572196,35.075987816760126,0.9947160148975791,0.8217219253501741,Ethers,,polyhalogenated_alkyl,,,,unknown,awaiting_manual_review,a5101e30c6975552d97e34f1e93461126715c862,6f31c5b22a6a85a14954d3103a9ce5498eb4cdb265e55cfc8679adb78e4e5396
alr1:055105,COC1COC(C)(C)OC1,FDMUPLSSJLNYPH-UHFFFAOYSA-N,Ethers,Cyclopentyl methyl ether,Ethers,0.34782608695652173,0.13793103448275862,0.8620689655172413,B,22.081091677685592,27.587463929751987,0.9527234636871509,0.8213133307647852,Ethers,,,,,,unknown,awaiting_manual_review,a5101e30c6975552d97e34f1e93461126715c862,6f31c5b22a6a85a14954d3103a9ce5498eb4cdb265e55cfc8679adb78e4e5396
alr1:077766,O=C1OCC(C2OCOC2F)O1,LJXWPRBKUWKATA-UHFFFAOYSA-N,Cyclic Carbonates,propylene carbonate,Cyclic Carbonates,0.36363636363636365,0.16666666666666666,0.8333333333333334,B,24.799088310575264,31.635225545343843,0.9852071694599628,0.821005974549969,Cyclic Carbonates,,,,,,unknown,awaiting_manual_review,a5101e30c6975552d97e34f1e93461126715c862,6f31c5b22a6a85a14954d3103a9ce5498eb4cdb265e55cfc8679adb78e4e5396
alr1:082945,O=c1ccoc(F)n1,PXKQHNFINHXLGI-UHFFFAOYSA-N,Cyclic Carbonates,Vinylene Carbonate,Cyclic Carbonates,0.30434782608695654,0.13333333333333333,0.8666666666666667,B,23.248086166755044,27.233094231633903,0.9466829608938547,0.8204585661080075,Cyclic Carbonates,,,,,,unknown,awaiting_manual_review,a5101e30c6975552d97e34f1e93461126715c862,6f31c5b22a6a85a14954d3103a9ce5498eb4cdb265e55cfc8679adb78e4e5396
alr1:051440,FCCOc1ncccn1,ZDQRTYRHKAVFSN-UHFFFAOYSA-N,Ethers,1-fluoro-2-(2-fluoroethoxy)ethane,Ethers,0.3181818181818182,0.16,0.84,B,27.81736035358383,29.713716239463828,0.9760474860335195,0.8198798882681564,Ethers,,,,,,unknown,awaiting_manual_review,a5101e30c6975552d97e34f1e93461126715c862,6f31c5b22a6a85a14954d3103a9ce5498eb4cdb265e55cfc8679adb78e4e5396
alr1:051211,FC(F)(F)OCC(Cl)(Cl)Cl,SHJRJTSNQHQLBG-UHFFFAOYSA-N,Ethers,"Bis(2,2,2-trifluoroethyl) ether",Ethers,0.3,0.17391304347826086,0.8260869565217391,B,19.869039701241007,34.31572160843589,0.992213687150838,0.8196547850376488,Ethers,,polyhalogenated_alkyl,,,,unknown,awaiting_manual_review,a5101e30c6975552d97e34f1e93461126715c862,6f31c5b22a6a85a14954d3103a9ce5498eb4cdb265e55cfc8679adb78e4e5396
alr1:057558,CC1CC2CC1OC(=O)O2,UBVAIGIPWVJWLC-UHFFFAOYSA-N,Cyclic Carbonates,propylene carbonate,Cyclic Carbonates,0.3333333333333333,0.15625,0.84375,B,22.868998261854205,29.155777010716474,0.9711359404096834,0.8193959497206704,Cyclic Carbonates,,,,,,unknown,awaiting_manual_review,a5101e30c6975552d97e34f1e93461126715c862,6f31c5b22a6a85a14954d3103a9ce5498eb4cdb265e55cfc8679adb78e4e5396
alr1:069805,FC(F)CCSOCC(F)F,LQSGIBUYGODBRW-UHFFFAOYSA-N,Ethers,"bis(2,2-difluoroethyl)ether",Ethers,0.36363636363636365,0.12,0.88,B,42.37084393993089,26.359389789796,0.9308077281191807,0.819110800744879,Ethers,,polyhalogenated_alkyl,,,,unknown,awaiting_manual_review,a5101e30c6975552d97e34f1e93461126715c862,6f31c5b22a6a85a14954d3103a9ce5498eb4cdb265e55cfc8679adb78e4e5396
alr1:014658,O=C1OC2OC(=O)C12,ZYSGPIWWHAKLKP-UHFFFAOYSA-N,Cyclic Carbonates,Difluoroethylene carbonate,Cyclic Carbonates,0.3,0.16666666666666666,0.8333333333333334,B,47.808643843080404,31.05594634469387,0.9828677839851024,0.819056486654252,Cyclic Carbonates,,,,,,unknown,awaiting_manual_review,a5101e30c6975552d97e34f1e93461126715c862,6f31c5b22a6a85a14954d3103a9ce5498eb4cdb265e55cfc8679adb78e4e5396
alr1:048688,CC1OC(=O)OC(C)C1C,WVUWJTWSIOYXAO-UHFFFAOYSA-N,Cyclic Carbonates,Difluoroethylene carbonate,Cyclic Carbonates,0.4,0.15384615384615385,0.8461538461538461,A,18.210732448940384,28.709422877592495,0.9670972998137802,0.8183130998424294,Cyclic Carbonates,,,,,,unknown,awaiting_manual_review,a5101e30c6975552d97e34f1e93461126715c862,6f31c5b22a6a85a14954d3103a9ce5498eb4cdb265e55cfc8679adb78e4e5396
alr1:072111,CCOC1COC2COCC21,YSMMWYDUYROHNG-UHFFFAOYSA-N,Ethers,"2-ethoxy-4-(trifluoromethyl)-1,3-dioxolane",Ethers,0.3076923076923077,0.15151515151515152,0.8484848484848485,B,25.682609822939696,28.432401714508003,0.9643389199255121,0.8182269623610406,Ethers,,,,,,unknown,awaiting_manual_review,a5101e30c6975552d97e34f1e93461126715c862,6f31c5b22a6a85a14954d3103a9ce5498eb4cdb265e55cfc8679adb78e4e5396
alr1:060301,C=CC1(C=C)C(=O)OC1C,GVMVPIREFWIBCV-UHFFFAOYSA-N,Cyclic Carbonates,propylene carbonate,Cyclic Carbonates,0.3,0.16129032258064516,0.8387096774193549,B,20.652336328800942,29.63468211182463,0.9754771880819367,0.8181421577461405,Cyclic Carbonates,,,,,,unknown,awaiting_manual_review,a5101e30c6975552d97e34f1e93461126715c862,6f31c5b22a6a85a14954d3103a9ce5498eb4cdb265e55cfc8679adb78e4e5396
alr1:073232,FC1CCOC2COCOC12,DBKXVCRSDAYXLK-UHFFFAOYSA-N,Ethers,"4-(trifluoromethyl)-1,3-dioxolane",Ethers,0.3125,0.15384615384615385,0.8461538461538461,B,19.55898773889733,28.643352439765707,0.966340782122905,0.8176729694886119,Ethers,,,,,,unknown,awaiting_manual_review,a5101e30c6975552d97e34f1e93461126715c862,6f31c5b22a6a85a14954d3103a9ce5498eb4cdb265e55cfc8679adb78e4e5396
alr1:076816,O=C1OC2C(O1)C1OC(=O)OC21,CGPGSRVHFLFNCB-UHFFFAOYSA-N,Cyclic Carbonates,Difluoroethylene carbonate,Cyclic Carbonates,0.5,0.18181818181818182,0.8181818181818181,A,19.7705940915935,42.806063604465805,0.9993598696461825,0.8176580751650584,Cyclic Carbonates,,,,,,unknown,awaiting_manual_review,a5101e30c6975552d97e34f1e93461126715c862,6f31c5b22a6a85a14954d3103a9ce5498eb4cdb265e55cfc8679adb78e4e5396
alr1:009896,CCC1COS(=O)O1,GKLGPTLXQVBSDY-UHFFFAOYSA-N,Cyclic Carbonates,"1,2-Butylene carbonate",Cyclic Carbonates,0.41379310344827586,0.13793103448275862,0.8620689655172413,A,32.555932062894556,27.3332217307297,0.9483705772811918,0.817560842483786,Cyclic Carbonates,,,,,,unknown,awaiting_manual_review,a5101e30c6975552d97e34f1e93461126715c862,6f31c5b22a6a85a14954d3103a9ce5498eb4cdb265e55cfc8679adb78e4e5396
alr1:070266,C1COC(SC2CCCO2)C1,FISZYFQVNYZZSW-UHFFFAOYSA-N,Ethers,2-Methyl tetrahydrofurane,Ethers,0.4090909090909091,0.17391304347826086,0.8260869565217391,A,18.390042757877346,33.58413215221779,0.9895833333333334,0.8174818840579711,Ethers,,,,,,unknown,awaiting_manual_review,a5101e30c6975552d97e34f1e93461126715c862,6f31c5b22a6a85a14954d3103a9ce5498eb4cdb265e55cfc8679adb78e4e5396
alr1:030344,CC1CC1C1OCCO1,SNPVYJULVDQEIO-UHFFFAOYSA-N,Ethers,"2-methoxy-1,3-dioxolane",Ethers,0.30434782608695654,0.17391304347826086,0.8260869565217391,B,26.252415960647454,33.35652481396781,0.9890246741154562,0.8170203829649422,Ethers,,,,,,unknown,awaiting_manual_review,a5101e30c6975552d97e34f1e93461126715c862,6f31c5b22a6a85a14954d3103a9ce5498eb4cdb265e55cfc8679adb78e4e5396
alr1:061066,CN=NOCC1CCCO1,XZRLDDKSSUASBK-UHFFFAOYSA-N,Ethers,2-Methyl tetrahydrofurane,Ethers,0.3225806451612903,0.15625,0.84375,B,90.868888161492,28.802516908570503,0.9678887337057728,0.8166561190642457,Ethers,,,,,,unknown,awaiting_manual_review,a5101e30c6975552d97e34f1e93461126715c862,6f31c5b22a6a85a14954d3103a9ce5498eb4cdb265e55cfc8679adb78e4e5396
alr1:023295,C1COC2(C1)OCCO2,WQWHDRISACGTCO-UHFFFAOYSA-N,Ethers,"2,2-bis(trifluoromethyl)-1,3-dioxolane",Ethers,0.3333333333333333,0.17647058823529413,0.8235294117647058,B,27.619188120396558,34.08891960748784,0.9914338919925512,0.8164749698762186,Ethers,,,,,,unknown,awaiting_manual_review,a5101e30c6975552d97e34f1e93461126715c862,6f31c5b22a6a85a14954d3103a9ce5498eb4cdb265e55cfc8679adb78e4e5396
alr1:052810,CN1CC2OC(=O)OC2C1,XUZOHEAXEPGJFM-UHFFFAOYSA-N,Cyclic Carbonates,Difluoroethylene carbonate,Cyclic Carbonates,0.3333333333333333,0.1724137931034483,0.8275862068965517,B,20.209405187515422,32.16384804697513,0.9864874301675978,0.8164033904835292,Cyclic Carbonates,,,,,,unknown,awaiting_manual_review,a5101e30c6975552d97e34f1e93461126715c862,6f31c5b22a6a85a14954d3103a9ce5498eb4cdb265e55cfc8679adb78e4e5396
alr1:044217,COC1CN(C2CC2)C1,CUBNOXSFNDBROX-UHFFFAOYSA-N,Ethers,Cyclopentyl methyl ether,Ethers,0.4090909090909091,0.16,0.84,A,18.317969962593903,29.2194218325707,0.9717760707635009,0.8162918994413407,Ethers,,,,,,unknown,awaiting_manual_review,a5101e30c6975552d97e34f1e93461126715c862,6f31c5b22a6a85a14954d3103a9ce5498eb4cdb265e55cfc8679adb78e4e5396
alr1:071957,CN1C(F)(F)COCC1(F)F,IRQIGHMSUBMXHA-UHFFFAOYSA-N,Ethers,"3,3,4,4,5,5-hexafluorooxane",Ethers,0.38095238095238093,0.15789473684210525,0.8421052631578947,B,25.606188513966792,28.901339359566766,0.9687965549348231,0.815828677839851,Ethers,,polyhalogenated_alkyl,,,,unknown,awaiting_manual_review,a5101e30c6975552d97e34f1e93461126715c862,6f31c5b22a6a85a14954d3103a9ce5498eb4cdb265e55cfc8679adb78e4e5396
alr1:072122,CCOCC(Cl)CC(Cl)(Cl)Cl,MWTYPCGJTFNANA-UHFFFAOYSA-N,Ethers,Diethyl ether,Ethers,0.3181818181818182,0.17857142857142858,0.8214285714285714,B,17.23845306871096,34.518402918544744,0.9928072625698324,0.8155202513966481,Ethers,,polyhalogenated_alkyl,,,,unknown,awaiting_manual_review,a5101e30c6975552d97e34f1e93461126715c862,6f31c5b22a6a85a14954d3103a9ce5498eb4cdb265e55cfc8679adb78e4e5396
alr1:051188,C1=CC(C2CCCO2)C=C1,YQNUWWYTVYYZHF-UHFFFAOYSA-N,Ethers,2-Methyl tetrahydrofurane,Ethers,0.34615384615384615,0.14814814814814814,0.8518518518518519,B,49.847851407347925,27.881124021692788,0.9570879888268157,0.8152971756672874,Ethers,,,,,,unknown,awaiting_manual_review,a5101e30c6975552d97e34f1e93461126715c862,6f31c5b22a6a85a14954d3103a9ce5498eb4cdb265e55cfc8679adb78e4e5396
alr1:055468,CN1CC2CCCOC2C1,IIICUDYWCARHRL-UHFFFAOYSA-N,Ethers,2-Methyl tetrahydrofurane,Ethers,0.35714285714285715,0.1724137931034483,0.8275862068965517,B,18.496261786851655,31.58868819995566,0.9850209497206703,0.8151897514929686,Ethers,,,,,,unknown,awaiting_manual_review,a5101e30c6975552d97e34f1e93461126715c862,6f31c5b22a6a85a14954d3103a9ce5498eb4cdb265e55cfc8679adb78e4e5396
alr1:070261,C1COC(OC2CCCO2)C1,YFEXZJKJPFNYKB-UHFFFAOYSA-N,Ethers,2-Methyl tetrahydrofurane,Ethers,0.4090909090909091,0.17391304347826086,0.8260869565217391,A,17.131071076171843,32.089384610591146,0.98637104283054,0.8148282527730548,Ethers,,,,,,unknown,awaiting_manual_review,a5101e30c6975552d97e34f1e93461126715c862,6f31c5b22a6a85a14954d3103a9ce5498eb4cdb265e55cfc8679adb78e4e5396
alr1:038772,FC(Cl)(Cl)SOCCCl,XGQCXRNSAXDNJC-UHFFFAOYSA-N,Ethers,"1,2-bis(2-chloroethoxy)ethane",Ethers,0.3181818181818182,0.16,0.84,B,21.32880880204328,29.026403065829204,0.9699837057728119,0.8147863128491619,Ethers,,polyhalogenated_alkyl,,,,unknown,awaiting_manual_review,a5101e30c6975552d97e34f1e93461126715c862,6f31c5b22a6a85a14954d3103a9ce5498eb4cdb265e55cfc8679adb78e4e5396
alr1:050858,CC1OC(=O)OC1C(F)F,XWISCFVWINTXBH-UHFFFAOYSA-N,Cyclic Carbonates,Difluoroethylene carbonate,Cyclic Carbonates,0.36,0.125,0.875,B,15.64245906992587,26.355867381863536,0.930737895716946,0.8143956587523278,Cyclic Carbonates,,polyhalogenated_alkyl,,,,unknown,awaiting_manual_review,a5101e30c6975552d97e34f1e93461126715c862,6f31c5b22a6a85a14954d3103a9ce5498eb4cdb265e55cfc8679adb78e4e5396
alr1:080660,FC(F)(F)COCCC(CCl)CCl,FNOJZIJRAOBNAA-UHFFFAOYSA-N,Ethers,"1,1,1-Trifluoro-2-(2-(2,2,2-trifluoroethoxy)ethoxy)ethane",Ethers,0.5217391304347826,0.1724137931034483,0.8275862068965517,A,19.09442167359584,31.22039721636905,0.9836010242085661,0.8140146407243306,Ethers,,polyhalogenated_alkyl,,,,unknown,awaiting_manual_review,a5101e30c6975552d97e34f1e93461126715c862,6f31c5b22a6a85a14954d3103a9ce5498eb4cdb265e55cfc8679adb78e4e5396
alr1:045639,CC1OC(=O)OC(C)C1F,UJSDBJCMQHXTFU-UHFFFAOYSA-N,Cyclic Carbonates,Difluoroethylene carbonate,Cyclic Carbonates,0.5,0.14285714285714285,0.8571428571428572,A,18.76141675345317,27.39410526310193,0.9495344506517691,0.8138866719872307,Cyclic Carbonates,,,,,,unknown,awaiting_manual_review,a5101e30c6975552d97e34f1e93461126715c862,6f31c5b22a6a85a14954d3103a9ce5498eb4cdb265e55cfc8679adb78e4e5396
alr1:047633,CC1(C)C2COCOCC21,FWBOLCCVABBVCP-UHFFFAOYSA-N,Ethers,"4-Methyl-1,3-dioxolane",Ethers,0.34782608695652173,0.15789473684210525,0.8421052631578947,B,14.300348520316499,28.63719773304866,0.9662709497206704,0.813701852396354,Ethers,,,,,,unknown,awaiting_manual_review,a5101e30c6975552d97e34f1e93461126715c862,6f31c5b22a6a85a14954d3103a9ce5498eb4cdb265e55cfc8679adb78e4e5396
alr1:010219,O=COC(CCl)CCl,RNRNWPWHOZCDEY-UHFFFAOYSA-N,Formates,i-Propyl formate,Formates,0.38095238095238093,0.13636363636363635,0.8636363636363636,B,26.210765634204723,26.950105043900113,0.9418412476722533,0.8134083502624005,Formates,,polyhalogenated_alkyl,,,,unknown,awaiting_manual_review,a5101e30c6975552d97e34f1e93461126715c862,6f31c5b22a6a85a14954d3103a9ce5498eb4cdb265e55cfc8679adb78e4e5396
alr1:070664,O=S(=O)(OCF)OCC(F)F,LGTBGWQAHXLOFK-UHFFFAOYSA-N,Ethers,"bis(2,2-difluoroethyl)ether",Ethers,0.34782608695652173,0.15384615384615385,0.8461538461538461,B,44.51868480658496,28.139075277726814,0.9610335195530726,0.8131822088525998,Ethers,,polyhalogenated_alkyl,,,,unknown,awaiting_manual_review,a5101e30c6975552d97e34f1e93461126715c862,6f31c5b22a6a85a14954d3103a9ce5498eb4cdb265e55cfc8679adb78e4e5396
alr1:080749,O=C1OCC(C2OC(=O)OC2F)O1,BHEFLOOCWZUOKI-UHFFFAOYSA-N,Cyclic Carbonates,Difluoroethylene carbonate,Cyclic Carbonates,0.46153846153846156,0.17647058823529413,0.8235294117647058,A,22.31213499050416,32.34755575511359,0.9869064245810056,0.8127464673020046,Cyclic Carbonates,,,,,,unknown,awaiting_manual_review,a5101e30c6975552d97e34f1e93461126715c862,6f31c5b22a6a85a14954d3103a9ce5498eb4cdb265e55cfc8679adb78e4e5396
alr1:079774,O=S(=O)(OCC(F)(F)F)C(Cl)(Cl)Cl,GOIWZZQXWJVDOG-UHFFFAOYSA-N,Ethers,"Bis(2,2,2-trifluoroethyl) ether",Ethers,0.34782608695652173,0.18518518518518517,0.8148148148148149,B,21.950937050083002,35.99084307301147,0.9965782122905028,0.8120266914959653,Ethers,,polyhalogenated_alkyl,,,,unknown,awaiting_manual_review,a5101e30c6975552d97e34f1e93461126715c862,6f31c5b22a6a85a14954d3103a9ce5498eb4cdb265e55cfc8679adb78e4e5396
alr1:051742,C=C1C(C)OC(=O)OC1C,LVPHJHINKJELCF-UHFFFAOYSA-N,Cyclic Carbonates,Difluoroethylene carbonate,Cyclic Carbonates,0.36363636363636365,0.14285714285714285,0.8571428571428572,B,17.512171379572177,27.260509131919306,0.947078677839851,0.8117817238627295,Cyclic Carbonates,,,,,,unknown,awaiting_manual_review,a5101e30c6975552d97e34f1e93461126715c862,6f31c5b22a6a85a14954d3103a9ce5498eb4cdb265e55cfc8679adb78e4e5396
alr1:019648,COC(F)(F)C(Cl)(Cl)Cl,NNJDDMJXFCGEOF-UHFFFAOYSA-N,Ethers,Methyl nonafluorobutyl ether,Ethers,0.45,0.18181818181818182,0.8181818181818181,A,20.526386224789825,34.190714375548914,0.9918179702048417,0.8114874301675977,Ethers,,polyhalogenated_alkyl,,,,unknown,awaiting_manual_review,a5101e30c6975552d97e34f1e93461126715c862,6f31c5b22a6a85a14954d3103a9ce5498eb4cdb265e55cfc8679adb78e4e5396
alr1:073292,O=C1OC2C3CCC(O3)C2O1,VDYBVNDZGOHRGX-UHFFFAOYSA-N,Cyclic Carbonates,Difluoroethylene carbonate,Cyclic Carbonates,0.34782608695652173,0.17857142857142858,0.8214285714285714,B,18.050258388792418,32.39566217907733,0.987092644320298,0.8108261006916733,Cyclic Carbonates,,,,,,unknown,awaiting_manual_review,a5101e30c6975552d97e34f1e93461126715c862,6f31c5b22a6a85a14954d3103a9ce5498eb4cdb265e55cfc8679adb78e4e5396
alr1:073273,O=C1OC2C3CCC(C3)C2O1,MYSTVFSQZZDTBJ-UHFFFAOYSA-N,Cyclic Carbonates,Difluoroethylene carbonate,Cyclic Carbonates,0.34782608695652173,0.17857142857142858,0.8214285714285714,B,18.161372031096786,32.240768755388,0.9866620111731843,0.81047236632083,Cyclic Carbonates,,,,,,unknown,awaiting_manual_review,a5101e30c6975552d97e34f1e93461126715c862,6f31c5b22a6a85a14954d3103a9ce5498eb4cdb265e55cfc8679adb78e4e5396
alr1:073038,COC(CN(C)C)C(Cl)(Cl)Cl,CHUOBFXMRRDKOO-UHFFFAOYSA-N,Ethers,"1,1,1-trifluoro-2,3-dimethoxypropane",Ethers,0.3103448275862069,0.18518518518518517,0.8148148148148149,B,17.95851066536306,34.95958224123103,0.9943901303538175,0.8102438099179254,Ethers,,polyhalogenated_alkyl,,,,unknown,awaiting_manual_review,a5101e30c6975552d97e34f1e93461126715c862,6f31c5b22a6a85a14954d3103a9ce5498eb4cdb265e55cfc8679adb78e4e5396
alr1:073811,FC(F)COc1ccncc1,AIYVYZMYROJNDO-UHFFFAOYSA-N,Ethers,"bis(2,2-difluoroethyl)ether",Ethers,0.32,0.12121212121212122,0.8787878787878788,B,42.78784047164771,25.92278324623452,0.9214851024208566,0.8097899384910557,Ethers,,polyhalogenated_alkyl,,,,unknown,awaiting_manual_review,a5101e30c6975552d97e34f1e93461126715c862,6f31c5b22a6a85a14954d3103a9ce5498eb4cdb265e55cfc8679adb78e4e5396
alr1:043651,COC1CC2=C(CC2)C1,WSQXWQVYXVYYMR-UHFFFAOYSA-N,Ethers,Cyclopentyl methyl ether,Ethers,0.38095238095238093,0.14285714285714285,0.8571428571428572,B,30.374427668230513,27.119541648553835,0.9447043761638734,0.809746608140463,Ethers,,,,,,unknown,awaiting_manual_review,a5101e30c6975552d97e34f1e93461126715c862,6f31c5b22a6a85a14954d3103a9ce5498eb4cdb265e55cfc8679adb78e4e5396
alr1:071092,C1COC(C2CCCO2)OC1,CVRFNTYYFZUECI-UHFFFAOYSA-N,Ethers,2-Methyl tetrahydrofurane,Ethers,0.391304347826087,0.18518518518518517,0.8148148148148149,B,23.91080490720787,34.68603408191765,0.993389199255121,0.8094282364300986,Ethers,,,,,,unknown,awaiting_manual_review,a5101e30c6975552d97e34f1e93461126715c862,6f31c5b22a6a85a14954d3103a9ce5498eb4cdb265e55cfc8679adb78e4e5396
alr1:047906,C1COC2OCCOC2C1,NDFMWWGZMXJMMI-UHFFFAOYSA-N,Ethers,2-Methyl tetrahydrofurane,Ethers,0.391304347826087,0.18518518518518517,0.8148148148148149,B,24.68286654202999,34.59280998893649,0.993028398510242,0.8091342506379751,Ethers,,,,,,unknown,awaiting_manual_review,a5101e30c6975552d97e34f1e93461126715c862,6f31c5b22a6a85a14954d3103a9ce5498eb4cdb265e55cfc8679adb78e4e5396
alr1:047881,C1COC(C2OCCO2)C1,FXDVPWXZIDPLMN-UHFFFAOYSA-N,Ethers,2-Methyl tetrahydrofurane,Ethers,0.391304347826087,0.18518518518518517,0.8148148148148149,B,24.68286654202999,34.59280998893649,0.9930167597765364,0.809124767225326,Ethers,,,,,,unknown,awaiting_manual_review,a5101e30c6975552d97e34f1e93461126715c862,6f31c5b22a6a85a14954d3103a9ce5498eb4cdb265e55cfc8679adb78e4e5396
